status,company,contaminant,cause,sitelocationname,spillareahabitat,statesaffected,incident_year,incident_month
0,66,17,11,1091,16,43,2020.0,7.0
0,34,17,1,6218,16,8,2012.0,10.0
0,34,17,11,2062,44,5,2012.0,7.0
0,34,17,11,10412,16,5,2013.0,12.0
0,34,17,11,3624,44,5,2012.0,2.0
0,34,17,11,2514,16,33,2023.0,4.0
0,70,17,1,8011,16,33,2013.0,7.0
0,30,17,1,7360,32,1,2008.0,11.0
0,34,17,11,1841,57,33,2023.0,2.0
0,34,17,11,10528,44,5,2009.0,10.0
0,30,17,1,7192,32,1,2007.0,9.0
0,34,17,11,484,44,5,2017.0,2.0
0,34,17,11,1137,16,19,2010.0,10.0
0,66,17,11,3332,23,33,2018.0,10.0
0,66,17,1,3167,36,33,2015.0,10.0
0,66,17,11,8106,17,8,2009.0,7.0
0,30,17,1,10576,57,1,2006.0,10.0
3,70,95,12,8459,57,43,2014.0,7.0
0,66,17,11,3350,23,33,2020.0,1.0
0,34,17,11,2057,44,5,2013.0,5.0
0,66,17,11,4718,16,33,2013.0,6.0
0,34,17,11,1129,16,19,2013.0,2.0
0,66,17,11,1475,23,33,2020.0,2.0
0,66,17,11,2026,44,33,2010.0,4.0
0,34,17,11,1836,16,33,2024.0,7.0
0,52,17,11,5819,44,5,2025.0,2.0
0,23,17,1,4541,44,8,2026.0,2.0
0,66,17,11,4442,16,33,2013.0,11.0
0,7,17,1,9709,32,43,2010.0,7.0
0,34,17,11,2756,44,5,2008.0,6.0
0,45,17,0,6122,36,8,2014.0,1.0
3,34,17,11,3691,16,33,2022.0,8.0
0,45,17,11,9307,16,10,2013.0,7.0
2,16,17,2,6787,44,33,2019.0,7.0
0,58,88,11,8153,16,3,2013.0,6.0
0,70,17,13,8000,16,33,2007.0,4.0
0,70,17,12,7968,16,43,2014.0,6.0
0,30,17,1,10107,16,1,2007.0,11.0
0,61,17,11,4013,16,33,2025.0,5.0
0,34,17,11,9819,16,43,2005.0,7.0
0,23,17,1,11088,53,8,2017.0,10.0
0,66,17,11,1034,16,0,2019.0,3.0
2,34,17,11,2924,44,5,2016.0,1.0
0,34,17,11,2289,44,5,2015.0,1.0
0,34,17,11,2394,44,5,2014.0,4.0
3,34,17,11,5933,44,5,2014.0,6.0
0,66,17,1,3506,44,33,2009.0,9.0
0,66,17,11,7279,44,8,2023.0,3.0
0,34,95,11,2976,44,5,2015.0,1.0
0,34,17,11,4203,16,33,2020.0,1.0
0,34,17,1,9424,36,33,2015.0,7.0
0,34,1,1,6830,44,5,2012.0,12.0
2,66,17,0,9177,16,19,2016.0,3.0
0,34,17,11,1145,36,19,2021.0,11.0
0,45,17,1,8644,16,8,2015.0,1.0
0,34,14,11,8918,16,33,2014.0,1.0
0,66,17,11,3202,44,8,2015.0,1.0
0,34,17,11,1936,16,33,2021.0,5.0
0,16,17,0,6844,57,33,2022.0,8.0
0,16,17,11,5583,44,33,2018.0,3.0
0,34,17,11,2954,44,5,2022.0,9.0
0,34,14,11,6055,16,33,2023.0,8.0
0,34,17,11,2553,44,5,2015.0,2.0
3,34,17,11,2311,44,5,2014.0,12.0
0,34,17,11,2645,16,33,2021.0,6.0
0,0,17,11,6130,16,33,2021.0,7.0
0,34,17,11,2065,44,5,2013.0,3.0
0,30,17,1,11143,32,1,2005.0,3.0
3,66,17,11,847,57,0,2020.0,3.0
0,30,24,1,10920,34,1,2011.0,5.0
0,34,17,2,6926,44,5,2006.0,7.0
0,30,24,3,9246,32,1,2008.0,4.0
0,22,17,2,5899,16,33,2025.0,3.0
0,16,17,11,6298,44,33,2017.0,11.0
0,58,17,11,6798,44,8,2012.0,2.0
3,34,17,11,1875,16,33,2021.0,7.0
0,30,17,1,10887,32,1,2011.0,1.0
0,13,88,12,9260,32,43,2007.0,12.0
0,34,17,11,9455,44,5,2007.0,2.0
0,66,17,11,4325,17,33,2015.0,2.0
0,7,17,1,10127,36,8,2019.0,11.0
0,34,17,11,2926,44,5,2016.0,9.0
0,34,17,11,11201,16,33,2017.0,7.0
0,34,17,11,3682,16,33,2009.0,7.0
0,66,17,0,4273,16,33,2008.0,8.0
0,34,17,11,362,44,33,2024.0,7.0
0,66,21,11,3969,44,33,2023.0,8.0
0,66,17,11,4261,44,33,2023.0,10.0
0,30,17,1,9905,32,1,2006.0,12.0
0,34,17,11,5419,44,5,2011.0,11.0
0,48,17,11,8581,44,8,2022.0,5.0
0,70,17,1,9248,32,33,2008.0,2.0
0,30,24,1,7891,32,1,2013.0,3.0
0,66,17,11,5020,36,5,2014.0,4.0
0,34,95,11,8229,16,33,2018.0,7.0
0,34,17,2,9685,16,43,2005.0,4.0
0,34,17,11,5486,16,5,2011.0,10.0
0,66,17,11,9532,16,33,2010.0,8.0
0,66,17,11,547,36,5,2018.0,6.0
0,34,17,11,10482,16,5,2015.0,11.0
0,7,17,13,1830,44,8,2009.0,3.0
0,34,17,11,3642,44,5,2010.0,8.0
0,34,17,11,502,44,5,2018.0,12.0
3,34,17,11,2380,44,5,2014.0,6.0
0,34,17,11,2212,44,5,2011.0,8.0
0,30,17,1,10888,32,1,2010.0,12.0
0,66,17,11,8817,16,33,2023.0,11.0
0,34,17,11,2129,44,5,2015.0,3.0
0,34,17,11,2904,44,43,2013.0,7.0
0,34,17,11,4018,16,33,2023.0,5.0
0,66,17,0,811,16,33,2008.0,1.0
2,34,17,11,2998,44,43,2018.0,8.0
0,30,17,1,10987,32,1,2005.0,10.0
0,34,14,11,9503,16,33,2022.0,2.0
2,66,17,12,3189,25,33,2016.0,6.0
0,34,17,11,4108,16,43,2005.0,4.0
3,66,95,11,556,44,5,2015.0,6.0
0,23,17,0,1675,44,8,2017.0,12.0
0,34,17,0,6283,16,19,2013.0,6.0
0,7,17,0,11013,44,8,2010.0,4.0
0,22,17,1,6069,16,33,2025.0,10.0
0,7,17,0,9708,32,43,2010.0,8.0
0,30,17,0,7836,32,1,2010.0,5.0
0,34,17,12,8455,16,43,2007.0,6.0
0,66,17,11,557,44,5,2014.0,12.0
0,30,24,12,10369,57,1,2008.0,11.0
0,16,17,11,6786,57,33,2022.0,1.0
0,7,17,0,10142,44,33,2012.0,5.0
0,30,17,1,23,32,1,2008.0,9.0
0,66,1,11,675,16,8,2007.0,8.0
0,45,17,11,7260,53,8,2015.0,3.0
0,12,17,11,5621,44,43,2022.0,10.0
0,34,17,11,5486,16,5,2011.0,10.0
0,72,17,11,8774,36,33,2021.0,6.0
0,30,17,1,10703,32,1,2018.0,5.0
0,34,17,1,8812,44,5,2011.0,1.0
0,66,17,11,4438,16,33,2023.0,2.0
0,34,17,11,2045,44,5,2012.0,6.0
0,34,17,2,6815,44,5,2017.0,1.0
0,34,17,11,2299,44,5,2014.0,8.0
0,66,17,11,4430,44,33,2023.0,11.0
0,66,17,0,256,44,33,2011.0,8.0
0,66,17,11,7746,16,0,2012.0,5.0
0,66,17,11,10739,57,8,2013.0,5.0
0,34,88,1,7617,16,33,2015.0,2.0
0,38,17,11,1689,44,8,2023.0,6.0
0,66,17,1,6017,36,5,2017.0,6.0
0,34,17,11,4101,16,33,2023.0,7.0
0,66,17,0,4274,44,33,2008.0,7.0
0,7,17,3,8410,32,43,2010.0,5.0
3,66,17,7,6711,6,33,2014.0,8.0
0,30,17,1,7553,32,1,2021.0,6.0
0,66,17,12,6175,16,33,2010.0,6.0
3,22,17,11,6048,16,33,2024.0,1.0
0,66,17,11,801,44,33,2009.0,6.0
0,34,17,11,10925,16,43,2005.0,8.0
0,66,17,0,8573,44,8,2007.0,10.0
0,34,17,1,1431,44,5,2016.0,2.0
0,66,95,11,955,16,5,2015.0,8.0
0,7,17,3,7904,32,43,2011.0,11.0
0,66,17,11,9165,16,8,2011.0,1.0
0,66,17,11,4866,16,33,2018.0,11.0
0,0,17,2,9521,16,19,2020.0,6.0
0,34,17,12,2405,44,43,2007.0,7.0
0,34,17,11,4100,16,33,2018.0,11.0
0,34,17,11,2867,44,5,2014.0,10.0
0,66,17,11,10215,44,5,2014.0,10.0
3,34,17,11,2802,44,5,2014.0,4.0
0,30,95,3,18,32,1,2009.0,1.0
0,30,17,1,6651,32,1,2020.0,7.0
0,7,17,0,6934,32,43,2009.0,12.0
0,34,17,11,3738,16,33,2011.0,8.0
0,34,17,11,2918,44,5,2015.0,12.0
0,30,17,13,10876,32,1,2025.0,3.0
2,66,17,11,6222,16,33,2016.0,7.0
0,34,1,11,10438,16,5,2012.0,5.0
0,23,17,1,8101,16,8,2026.0,5.0
0,34,14,11,5760,16,5,2022.0,12.0
0,30,24,1,9868,32,1,2021.0,10.0
0,30,88,13,9515,32,1,2006.0,11.0
3,34,17,11,2858,44,5,2014.0,5.0
0,58,17,0,9171,16,25,2017.0,3.0
0,61,17,1,5520,36,8,2025.0,2.0
0,63,17,0,10188,53,8,2018.0,9.0
0,34,17,11,2878,44,5,2008.0,4.0
0,66,17,11,10568,44,5,2015.0,10.0
0,66,17,1,7584,32,8,2012.0,8.0
0,7,17,0,8379,32,43,2007.0,5.0
0,34,17,11,114,44,5,2010.0,5.0
0,7,17,11,2639,44,8,2023.0,8.0
0,30,66,0,11171,32,1,2015.0,3.0
0,34,17,11,5174,16,43,2017.0,6.0
0,34,17,11,10673,16,33,2016.0,3.0
0,66,17,11,8090,57,8,2012.0,1.0
0,7,17,1,8375,32,43,2009.0,5.0
0,66,17,11,1311,16,33,2021.0,12.0
0,34,17,11,5071,16,8,2021.0,9.0
0,66,17,11,1766,23,33,2024.0,7.0
0,7,17,0,8345,32,43,2008.0,2.0
0,34,21,11,2938,44,5,2023.0,2.0
0,34,17,11,2886,57,5,2013.0,12.0
0,34,7,11,5264,44,5,2022.0,12.0
0,34,17,11,3709,16,33,2010.0,3.0
0,34,17,11,5948,44,5,2009.0,3.0
0,66,17,11,8163,39,5,2014.0,11.0
0,34,17,11,9664,16,43,2006.0,10.0
0,34,17,11,485,57,5,2013.0,12.0
0,66,17,0,10391,16,8,2009.0,12.0
0,22,17,11,6034,16,33,2025.0,11.0
0,34,17,11,11197,44,5,2014.0,12.0
0,34,17,3,7516,34,43,2007.0,11.0
3,23,17,1,1054,44,8,2022.0,9.0
0,34,17,11,283,16,33,2009.0,1.0
0,30,17,1,6423,32,1,2005.0,7.0
0,34,17,11,2886,44,5,2013.0,12.0
0,66,17,11,10165,44,33,2015.0,7.0
0,30,17,13,7481,32,1,2018.0,6.0
0,34,95,11,3001,44,5,2014.0,11.0
0,66,17,11,6169,16,8,2010.0,12.0
0,66,17,0,6750,44,33,2011.0,7.0
0,7,17,2,6111,44,8,2020.0,10.0
3,34,17,11,8441,16,33,2014.0,5.0
0,66,17,11,4234,16,33,2012.0,8.0
0,30,24,1,10900,34,1,2009.0,12.0
0,34,17,11,1940,16,33,2022.0,11.0
0,58,17,12,8063,57,43,2011.0,11.0
0,61,17,11,1821,57,33,2026.0,3.0
0,66,17,11,3561,44,33,2012.0,6.0
0,34,17,11,519,44,5,2018.0,7.0
0,34,17,1,8222,16,33,2010.0,9.0
0,34,17,11,2391,44,5,2014.0,3.0
0,66,17,11,3361,42,33,2019.0,2.0
0,36,17,11,729,25,8,2019.0,10.0
0,66,17,11,4431,44,33,2015.0,3.0
0,30,17,13,10351,32,1,2012.0,8.0
0,66,17,0,10565,57,5,2017.0,7.0
0,30,17,0,10816,32,1,2009.0,11.0
0,34,17,11,11240,57,8,2007.0,3.0
0,52,17,11,4845,16,33,2025.0,1.0
0,45,17,1,8645,16,8,2014.0,10.0
0,66,17,11,4681,57,33,2013.0,12.0
0,30,17,1,7382,32,1,2014.0,3.0
0,66,17,0,6171,28,8,2014.0,9.0
0,61,17,11,5292,36,33,2025.0,6.0
0,7,17,1,8429,32,43,2007.0,2.0
0,34,17,1,8766,16,33,2013.0,6.0
0,7,17,11,8322,44,43,2008.0,10.0
0,66,17,11,3601,44,33,2012.0,5.0
0,66,17,1,9546,16,8,2007.0,12.0
0,34,17,11,3063,6,43,2013.0,12.0
0,34,17,11,7014,16,33,2019.0,10.0
0,34,14,1,5736,16,5,2020.0,2.0
0,45,17,11,8577,44,10,2011.0,12.0
0,30,17,1,10815,32,1,2009.0,3.0
0,34,17,11,431,16,33,2023.0,10.0
0,34,1,0,9010,16,33,2009.0,10.0
0,66,17,11,4759,16,33,2023.0,6.0
0,66,14,1,5767,36,8,2019.0,11.0
0,34,17,11,1337,44,5,2010.0,8.0
0,7,17,0,4205,16,43,2006.0,10.0
0,30,17,1,10820,32,43,2026.0,3.0
0,23,17,1,11047,44,8,2023.0,7.0
0,34,17,11,2954,44,5,2018.0,7.0
0,34,17,11,2065,44,5,2013.0,10.0
2,66,17,11,1492,16,43,2020.0,12.0
0,34,17,11,3016,44,5,2014.0,9.0
0,0,17,2,6487,16,43,2008.0,12.0
0,34,17,11,2268,44,5,2012.0,10.0
0,7,17,3,8371,32,43,2013.0,5.0
0,34,17,11,5674,44,5,2022.0,3.0
0,34,17,11,2707,16,33,2022.0,11.0
0,34,17,11,3786,16,33,2024.0,9.0
0,34,17,1,6811,44,5,2009.0,12.0
0,34,17,11,2651,16,33,2023.0,1.0
0,22,17,11,6026,16,33,2025.0,6.0
0,66,17,1,3274,16,8,2009.0,9.0
0,70,12,3,9279,16,33,2013.0,5.0
0,34,17,11,5759,16,5,2022.0,6.0
0,66,17,11,818,17,5,2014.0,6.0
0,30,17,1,7551,32,1,2014.0,2.0
0,34,17,11,2651,16,33,2023.0,1.0
0,66,17,11,7801,16,8,2009.0,4.0
0,34,17,11,8794,16,33,2012.0,3.0
3,34,17,1,1217,44,43,2015.0,7.0
0,66,17,11,3168,36,33,2024.0,11.0
0,30,24,3,8,32,1,2009.0,3.0
0,45,21,11,5117,16,8,2023.0,2.0
0,30,17,0,6652,32,1,2014.0,3.0
0,66,17,11,881,16,0,2013.0,9.0
0,34,17,11,2212,44,5,2011.0,11.0
0,66,17,11,925,16,8,2012.0,3.0
0,66,17,11,5892,16,33,2012.0,3.0
0,30,24,3,10389,32,1,2014.0,3.0
0,34,17,11,7122,16,33,2013.0,3.0
0,66,17,0,11134,44,8,2011.0,8.0
0,34,17,11,10426,16,5,2012.0,5.0
0,34,17,11,213,44,5,2019.0,5.0
0,34,17,11,2073,44,5,2011.0,12.0
3,34,17,11,1856,16,33,2022.0,8.0
3,16,17,2,6787,44,33,2019.0,7.0
0,34,17,11,5404,44,5,2024.0,5.0
0,34,17,11,1442,44,5,2021.0,9.0
0,72,17,2,7202,32,43,2020.0,8.0
0,34,17,11,5308,28,8,2007.0,8.0
0,34,17,11,2674,57,33,2023.0,4.0
0,30,17,0,7483,32,1,2019.0,5.0
0,7,17,11,8309,44,8,2010.0,8.0
3,34,14,11,9403,16,33,2022.0,4.0
0,34,17,11,2324,44,5,2016.0,8.0
0,30,24,3,7,32,1,2011.0,1.0
0,34,17,11,2088,44,5,2011.0,6.0
0,34,1,11,8227,16,33,2012.0,5.0
0,45,17,11,4390,44,8,2014.0,3.0
0,34,95,11,5387,44,5,2015.0,3.0
0,34,17,1,194,44,5,2011.0,2.0
0,66,17,11,1003,16,8,2007.0,10.0
0,30,17,12,7878,32,1,2010.0,2.0
0,34,17,11,2530,16,33,2023.0,2.0
0,34,17,11,2746,44,5,2022.0,5.0
2,34,17,11,2725,44,43,2013.0,11.0
0,7,17,1,7632,57,43,2011.0,2.0
2,34,17,11,2418,44,5,2015.0,11.0
0,34,17,11,1170,44,5,2010.0,4.0
2,34,17,11,164,44,33,2015.0,12.0
0,34,17,11,1220,44,5,2010.0,3.0
0,66,1,11,10717,44,8,2009.0,4.0
0,30,17,1,9988,16,1,2005.0,4.0
0,37,17,11,6764,44,33,2025.0,6.0
0,34,17,11,2777,44,5,2008.0,4.0
0,30,17,0,9999,16,1,2019.0,6.0
0,30,17,0,10961,32,1,2008.0,8.0
0,34,17,11,1203,44,5,2007.0,2.0
0,34,14,11,4789,16,33,2024.0,7.0
0,34,17,11,1454,44,5,2023.0,3.0
3,34,17,11,2824,44,5,2014.0,5.0
0,66,17,11,10231,6,8,2006.0,2.0
0,23,17,0,4545,44,8,2023.0,5.0
0,34,17,11,2063,44,5,2012.0,8.0
3,66,17,11,4444,16,33,2015.0,6.0
0,30,17,1,11175,32,1,2007.0,3.0
0,34,17,13,6585,16,43,2006.0,11.0
0,34,17,11,7120,16,33,2013.0,11.0
0,7,95,13,6824,36,8,2019.0,6.0
0,34,17,11,9078,16,33,2008.0,4.0
0,66,17,11,1595,44,5,2013.0,12.0
0,34,17,11,10472,16,5,2013.0,2.0
0,34,17,11,313,16,33,2012.0,11.0
3,23,17,1,8095,23,8,2020.0,7.0
0,34,17,11,1132,16,19,2007.0,8.0
0,36,17,11,8681,44,8,2019.0,11.0
0,30,24,3,7877,32,1,2009.0,8.0
0,34,17,11,2249,44,5,2011.0,3.0
0,34,17,12,2431,44,43,2007.0,2.0
0,70,17,11,7999,23,33,2023.0,2.0
3,34,17,11,2493,44,5,2014.0,9.0
0,34,17,11,2062,44,5,2013.0,12.0
3,34,17,11,8947,16,33,2014.0,3.0
0,34,17,0,4945,16,33,2012.0,2.0
0,23,17,11,4163,16,8,2017.0,6.0
0,66,17,12,8107,16,8,2011.0,12.0
0,34,17,11,4073,44,5,2018.0,8.0
0,66,17,11,4270,16,33,2024.0,10.0
0,23,17,0,4475,44,8,2022.0,10.0
0,34,17,11,2722,44,5,2013.0,11.0
0,22,17,11,5911,16,33,2025.0,8.0
0,66,17,11,3975,16,33,2013.0,12.0
0,66,95,7,7286,16,5,2015.0,9.0
0,66,17,11,238,44,5,2010.0,5.0
0,66,17,11,4295,16,33,2013.0,12.0
0,34,17,11,2215,44,5,2009.0,12.0
0,66,17,0,4537,44,8,2012.0,12.0
0,16,17,11,6741,44,33,2023.0,2.0
0,34,17,11,2374,44,5,2014.0,4.0
0,66,17,11,3456,16,33,2024.0,4.0
3,66,17,11,4177,44,33,2012.0,6.0
0,34,14,11,5406,44,5,2024.0,7.0
0,36,17,3,8683,25,8,2014.0,6.0
0,34,17,11,7152,16,33,2019.0,9.0
0,34,17,11,2197,44,5,2019.0,12.0
0,7,17,11,10131,44,8,2016.0,7.0
0,31,17,11,1081,36,8,2017.0,6.0
2,34,17,11,2370,44,5,2024.0,6.0
0,30,24,12,7577,16,1,2008.0,5.0
0,30,24,12,7902,32,1,2007.0,10.0
2,52,14,11,629,16,33,2025.0,3.0
0,34,17,0,2225,44,5,2007.0,9.0
0,66,17,11,9536,16,33,2009.0,6.0
0,66,17,11,305,36,5,2024.0,2.0
0,34,17,11,2458,44,5,2014.0,1.0
0,66,17,11,6581,57,43,2014.0,4.0
0,34,14,0,8226,16,33,2012.0,4.0
0,66,17,11,1764,16,33,2008.0,5.0
0,34,17,11,5664,44,5,2018.0,11.0
0,34,95,11,404,44,43,2015.0,2.0
0,7,17,13,11019,44,8,2008.0,8.0
0,34,17,11,11240,16,8,2007.0,5.0
0,22,17,0,8830,16,33,2024.0,7.0
0,30,24,12,7538,32,1,2008.0,12.0
0,34,17,11,1842,16,33,2023.0,2.0
0,34,17,12,5474,44,43,2007.0,2.0
0,34,17,11,9665,16,43,2007.0,10.0
0,34,14,11,5156,36,33,2016.0,10.0
0,30,17,12,10111,16,1,2008.0,2.0
0,30,42,3,8437,32,1,2019.0,3.0
0,34,17,1,5950,44,5,2008.0,12.0
0,23,17,0,4485,16,8,2021.0,1.0
0,34,17,0,9596,16,43,2006.0,6.0
3,34,17,11,9823,16,33,2014.0,12.0
0,30,24,12,3111,32,1,2008.0,4.0
0,30,24,13,5228,32,1,2008.0,11.0
0,66,17,11,4000,16,33,2019.0,8.0
0,66,88,2,11084,16,8,2006.0,9.0
0,45,17,11,693,16,8,2016.0,2.0
0,34,17,11,4986,16,33,2023.0,8.0
0,7,17,12,8333,57,43,2011.0,7.0
0,66,17,1,6751,44,33,2008.0,10.0
0,34,17,11,7302,16,43,2019.0,7.0
0,45,95,11,7873,16,0,2023.0,5.0
0,34,17,11,2926,44,5,2016.0,1.0
0,34,17,11,779,44,5,2015.0,11.0
0,34,17,11,2342,44,5,2014.0,1.0
3,34,95,11,5263,44,43,2015.0,5.0
0,34,17,11,2435,57,5,2023.0,9.0
0,30,17,1,10779,32,1,2017.0,8.0
0,34,17,11,2388,44,5,2014.0,3.0
0,30,17,2,10022,16,1,2006.0,7.0
2,61,17,11,5724,44,5,2026.0,5.0
0,30,17,3,7616,32,1,2007.0,11.0
0,66,17,11,1254,16,5,2019.0,5.0
0,34,17,11,161,44,5,2016.0,1.0
0,34,17,11,2924,44,5,2016.0,1.0
0,65,17,13,6702,32,43,2016.0,8.0
0,23,17,2,7568,16,8,2022.0,10.0
0,66,17,1,235,44,5,2007.0,11.0
0,66,17,11,3868,16,33,2014.0,3.0
0,66,17,11,7866,16,0,2019.0,9.0
0,23,17,1,4526,44,8,2018.0,6.0
0,66,17,11,3151,36,33,2018.0,4.0
0,66,17,1,6595,34,8,2011.0,5.0
0,0,17,11,9526,44,19,2013.0,3.0
0,34,17,11,3698,23,33,2018.0,9.0
0,30,17,2,7880,16,1,2006.0,5.0
0,66,17,1,391,25,8,2008.0,6.0
0,66,17,11,1050,16,0,2018.0,8.0
0,34,17,11,2723,57,43,2013.0,11.0
0,34,17,11,2524,36,33,2019.0,8.0
0,66,17,11,1512,16,33,2022.0,8.0
0,45,17,11,11105,16,0,2023.0,5.0
0,66,17,11,3119,16,8,2016.0,12.0
0,34,17,11,5262,44,5,2024.0,11.0
0,30,24,0,8727,32,1,2012.0,1.0
0,34,17,11,1206,44,43,2024.0,8.0
0,7,17,0,5642,44,8,2021.0,3.0
0,7,17,0,9701,32,43,2009.0,6.0
0,34,17,0,5553,16,8,2016.0,9.0
0,66,17,11,1765,16,33,2021.0,6.0
0,66,17,11,3216,44,8,2014.0,2.0
0,7,17,2,1078,44,8,2020.0,1.0
0,38,17,11,5064,36,10,2024.0,1.0
0,70,17,1,318,16,33,2009.0,7.0
0,52,17,11,3105,44,5,2024.0,12.0
0,34,17,11,3783,23,33,2021.0,6.0
0,45,17,0,6124,57,8,2014.0,2.0
0,30,24,0,11157,32,1,2023.0,8.0
0,34,17,1,1433,44,5,2015.0,12.0
0,34,14,11,9812,16,33,2022.0,9.0
0,34,17,11,1869,16,33,2021.0,4.0
0,23,17,0,4471,36,8,2022.0,2.0
0,30,16,12,10118,34,1,2008.0,3.0
0,34,17,1,9365,16,33,2011.0,5.0
0,30,17,3,7877,32,1,2009.0,8.0
3,70,17,11,11233,16,33,2015.0,5.0
0,66,21,11,8556,16,33,2023.0,5.0
0,34,14,11,9005,16,33,2021.0,8.0
0,66,17,11,4690,16,33,2012.0,8.0
0,63,17,1,3949,36,8,2023.0,7.0
0,34,17,11,2744,44,5,2013.0,6.0
0,30,17,1,10769,32,1,2015.0,6.0
0,66,17,1,6684,6,33,2017.0,7.0
0,38,17,11,10123,16,8,2025.0,6.0
0,22,17,11,8722,16,33,2023.0,12.0
3,34,95,11,2469,44,5,2014.0,5.0
0,66,17,11,1474,16,33,2018.0,8.0
0,34,17,11,1116,16,33,2023.0,8.0
2,34,14,11,8888,16,33,2018.0,5.0
0,34,17,11,2991,44,5,2014.0,2.0
0,34,17,0,10510,44,5,2008.0,2.0
0,38,17,11,5118,16,8,2024.0,1.0
0,30,17,0,10998,57,1,2025.0,10.0
0,34,17,11,2249,16,5,2012.0,2.0
0,34,17,11,4079,44,5,2022.0,8.0
0,30,66,1,10992,32,1,2015.0,3.0
0,45,17,11,8614,36,8,2014.0,5.0
0,34,17,11,10475,16,5,2012.0,7.0
0,34,17,1,2225,44,5,2010.0,10.0
0,22,17,11,6039,16,33,2024.0,3.0
0,7,17,3,6973,44,43,2008.0,12.0
0,34,17,2,9492,16,33,2007.0,12.0
0,66,17,11,10537,44,8,2011.0,3.0
0,30,17,1,10058,57,1,2018.0,5.0
0,30,17,1,6471,32,1,2024.0,4.0
3,66,17,11,3427,16,33,2021.0,7.0
0,30,17,1,10077,16,1,2008.0,7.0
0,34,17,11,3626,44,5,2012.0,5.0
0,66,17,11,7753,16,33,2017.0,4.0
0,30,24,1,10896,32,1,2011.0,7.0
0,34,17,3,6717,44,43,2007.0,12.0
0,7,17,1,7658,57,43,2015.0,4.0
0,34,17,11,1934,16,33,2023.0,3.0
0,23,17,1,5705,16,8,2022.0,5.0
0,34,17,11,5305,44,43,2007.0,7.0
0,23,17,1,1648,36,8,2024.0,8.0
0,34,17,11,3802,44,43,2005.0,11.0
0,23,17,11,4502,44,8,2022.0,9.0
0,45,17,11,10725,16,8,2018.0,11.0
0,38,17,11,8537,44,8,2024.0,9.0
0,30,24,12,10387,32,1,2008.0,5.0
0,7,17,11,7273,44,8,2017.0,1.0
0,34,17,11,1540,44,5,2024.0,12.0
0,13,24,12,7507,57,43,2008.0,2.0
0,34,17,11,8208,16,33,2012.0,1.0
0,34,17,11,9497,44,5,2007.0,4.0
0,34,17,11,2077,44,5,2012.0,4.0
0,30,17,2,9514,32,1,2005.0,8.0
0,30,24,3,10634,32,1,2012.0,5.0
0,30,24,1,11003,32,1,2009.0,7.0
0,65,17,12,6701,32,43,2013.0,7.0
0,34,17,11,508,44,5,2014.0,7.0
0,66,17,11,840,16,43,2017.0,7.0
0,34,17,11,10412,16,5,2013.0,12.0
0,52,17,11,2528,16,33,2024.0,10.0
0,66,17,7,5066,57,43,2017.0,7.0
0,16,17,11,6234,44,33,2016.0,10.0
0,34,17,2,8958,16,33,2009.0,10.0
2,34,14,11,8905,16,43,2016.0,9.0
0,7,17,0,1677,44,8,2023.0,11.0
0,34,17,11,7303,36,33,2022.0,10.0
0,7,17,2,6803,44,8,2021.0,3.0
3,66,17,11,5872,16,0,2019.0,11.0
0,66,17,11,3341,16,33,2018.0,7.0
0,34,17,11,2808,44,5,2013.0,11.0
3,66,17,11,1237,16,33,2019.0,6.0
0,34,17,11,1180,44,5,2009.0,9.0
0,30,17,1,7437,32,1,2019.0,10.0
0,34,17,11,9444,16,33,2012.0,9.0
0,34,17,0,1181,44,5,2009.0,10.0
0,34,17,11,2417,44,5,2014.0,1.0
0,30,24,12,10341,16,1,2009.0,7.0
0,66,17,11,5022,16,33,2023.0,6.0
0,7,12,12,6963,44,43,2007.0,2.0
0,66,17,12,10746,44,8,2008.0,2.0
0,34,19,11,8263,16,43,2016.0,2.0
0,66,17,11,1476,23,33,2020.0,2.0
0,7,17,12,6520,44,43,2010.0,9.0
3,34,14,1,8848,36,33,2014.0,12.0
3,34,17,11,1886,16,33,2022.0,8.0
3,66,17,11,2605,16,33,2014.0,10.0
0,34,17,11,338,16,33,2016.0,11.0
0,60,17,11,9949,16,8,2016.0,5.0
0,34,17,11,4864,16,33,2009.0,8.0
0,61,17,0,8697,44,5,2024.0,12.0
0,31,17,11,8272,16,8,2023.0,2.0
0,34,17,11,4107,44,43,2013.0,7.0
0,34,17,1,7167,16,33,2010.0,7.0
0,30,24,3,51,32,1,2009.0,4.0
0,34,17,11,5559,44,5,2008.0,7.0
0,63,17,1,9680,32,1,2026.0,5.0
0,7,17,11,9222,44,8,2022.0,8.0
0,34,17,11,6448,16,43,2007.0,2.0
0,7,17,0,6807,44,8,2025.0,4.0
0,66,17,11,647,16,8,2011.0,11.0
3,34,17,11,73,36,33,2022.0,11.0
0,16,17,11,6472,44,33,2019.0,4.0
0,61,17,11,5588,36,5,2026.0,5.0
0,34,17,11,1861,16,33,2023.0,3.0
0,22,17,11,5789,16,33,2024.0,4.0
0,7,17,0,6931,16,43,2006.0,5.0
0,34,14,1,6832,44,5,2014.0,3.0
0,34,17,11,2292,44,5,2021.0,7.0
2,34,17,0,10406,16,5,2009.0,1.0
0,34,17,11,1110,16,19,2018.0,7.0
0,30,24,12,10908,32,1,2010.0,1.0
0,45,17,11,9318,44,8,2013.0,6.0
